report_date;branch;subs_id;cnt_days;m;m_chrg;mb;mb_chrg;all_chrg;rev;tp_group
2020-06-01;Регион1;100069426189;1;0.17;14.48;;0.00;14.48;266.67;Т2
2020-06-01;Регион1;100069193831;3;0.00;0.00;1.60;2.89;6.78;470.33;Т4
2020-06-01;Регион1;100064373590;1;0.00;0.00;0.50;0.84;0.84;667.50;Т3
2020-06-01;Регион1;100069230359;2;0.00;0.00;272.70;362.92;368.64;1259.20;Т5
2020-06-01;Регион1;100065849057;2;0.00;0.00;8.60;11.43;11.43;218.03;Т3
2020-06-01;Регион1;100067535840;1;0.00;0.00;;0.00;7.79;26.25;Т4
2020-06-01;Регион1;100065748991;2;11.45;148.68;;0.00;148.68;515.83;Т2
2020-06-01;Регион1;100059328668;2;0.00;0.00;2.90;5.26;5.26;147.94;Т3
2020-06-01;Регион1;100065106787;1;0.00;0.00;0.90;1.28;6.99;360.35;Т3
2020-06-01;Регион1;100034668011;2;0.00;0.00;0.00;0.01;0.01;1329.17;Т3
2020-06-01;Регион1;100069098873;2;0.00;0.00;349.60;575.47;575.47;1003.30;Т5
2020-06-01;Регион1;100034731530;1;0.00;0.00;0.00;0.00;0.00;25.00;Т2
2020-06-01;Регион1;100069228083;1;0.00;0.00;116.60;211.24;211.24;1112.46;T1
2020-06-01;Регион1;100056756474;1;0.30;0.00;;0.00;0.00;499.58;T1
2020-06-01;Регион1;100046507654;1;0.00;0.00;157.00;284.42;284.42;2250.08;Т4
2020-06-01;Регион1;100066403083;5;2.37;25.97;1071.10;1940.66;1970.53;1805.83;Т4
2020-06-01;Регион1;100067292126;1;0.00;0.00;0.00;0.00;0.00;12.50;Т3
2020-06-01;Регион1;100051991320;1;0.00;0.00;0.20;0.40;0.40;1146.41;Т2
2020-06-01;Регион1;100034507217;1;0.00;0.00;33.90;61.43;61.43;855.89;T1
2020-06-01;Регион1;100065376865;2;0.00;0.00;44.50;74.70;74.70;57.50;Т5
2020-06-01;Регион1;100069389995;7;0.00;0.00;28.80;51.26;56.98;788.36;Т4
2020-06-01;Регион1;100070010499;2;0.00;0.00;91.40;145.80;145.80;1250.00;Т5
2020-06-01;Регион1;100069814104;2;0.00;0.00;133.40;241.78;245.68;1791.67;Т5
2020-06-01;Регион1;100064850214;1;0.00;0.00;4.60;8.35;8.35;13.19;Т3
2020-06-01;Регион1;100057716639;2;0.00;0.00;159.90;288.01;288.01;61.52;Т5
2020-06-01;Регион1;100037920299;1;1.13;28.87;;0.00;28.87;298.71;T1
2020-06-01;Регион1;100034466086;1;0.00;0.00;;0.00;7.79;246.67;T1
2020-06-01;Регион1;100053570877;1;0.00;0.00;170.50;226.63;226.63;233.33;Т3
2020-06-01;Регион1;100069193462;1;0.00;0.00;0.40;0.70;0.70;308.66;Т3
2020-06-01;Регион1;100067233922;1;0.00;0.00;0.00;0.00;0.00;291.71;Т3
2020-06-01;Регион1;100060038705;3;0.23;0.00;0.00;0.08;0.08;30.23;T1
2020-06-01;Регион1;100064407024;6;17.98;259.98;;0.00;322.85;1019.62;T1
2020-06-01;Регион1;100063218378;1;0.00;0.00;0.00;0.05;0.05;235.83;Т2
2020-06-01;Регион1;100034703075;5;0.00;0.00;0.00;0.02;0.02;330.42;Т3
2020-06-01;Регион1;100046997981;2;2.88;37.44;0.00;0.00;37.44;0.00;T1
2020-06-01;Регион1;100055295119;3;0.33;14.48;0.00;0.00;14.48;250.00;Т3
2020-06-01;Регион1;100068476295;5;0.00;0.00;1143.80;2050.76;2050.76;916.67;Т5
2020-06-01;Регион1;100067684195;1;0.00;0.00;0.00;0.01;2.87;313.33;Т3
2020-06-01;Регион1;100037911908;9;0.00;0.00;2635.80;4774.14;4778.03;991.99;Т5
2020-06-01;Регион1;100037913956;1;0.00;0.00;0.00;0.00;0.00;566.67;other
2020-06-01;Регион1;100034596197;1;0.27;1.73;;0.00;1.73;470.75;Т3
2020-06-01;Регион1;100044483330;2;7.32;66.87;;0.00;66.87;562.76;other
2020-06-01;Регион1;100053750934;4;0.00;0.00;206.30;365.49;369.39;974.37;Т5
2020-06-01;Регион1;100069707178;1;0.00;0.00;83.00;136.21;136.21;1062.50;Т5
2020-06-01;Регион1;100070479193;9;0.00;0.00;924.90;1625.70;1625.70;1258.33;Т5
2020-06-01;Регион1;100065759315;1;1.45;18.82;3.60;6.50;25.32;576.50;Т5
2020-06-01;Регион1;100034466049;3;0.37;2.38;0.00;0.00;2.38;385.83;Т3
2020-06-01;Регион1;100069098784;2;0.00;0.00;97.20;129.61;129.61;1250.00;Т5
2020-06-01;Регион1;100068356526;1;0.00;0.00;0.00;0.00;0.00;367.50;Т2
2020-06-01;Регион1;100034696164;9;0.00;0.00;780.90;1414.50;1414.50;0.00;Т5
2020-06-01;Регион1;100069620857;1;0.00;0.00;0.40;0.48;3.33;347.27;Т3
2020-06-01;Регион1;100034481190;1;1.97;14.48;;0.00;14.48;316.67;Т2
2020-06-01;Регион1;100069770177;5;0.00;0.00;1909.10;3320.56;3329.13;916.67;Т5
2020-06-01;Регион1;100069226024;1;0.00;0.00;0.10;0.26;0.26;297.61;Т3
2020-06-01;Регион1;100068476646;10;0.00;0.00;2460.90;4458.48;4458.48;0.00;Т5
2020-06-01;Регион1;100052843772;1;0.00;0.00;0.00;0.00;0.00;573.54;T1
2020-06-01;Регион1;100056328897;1;21.72;0.00;;0.00;0.00;245.83;other
2020-06-01;Регион1;100063218006;1;0.00;0.00;54.60;81.93;81.93;1045.55;Т5
2020-06-01;Регион1;100034721499;1;0.00;0.00;1.70;2.29;2.29;292.92;Т2
2020-06-01;Регион1;100059334180;1;0.00;0.00;0.40;0.65;0.65;500.57;Т3
2020-06-01;Регион1;100034698439;3;1.00;0.00;19.70;35.55;35.55;2500.00;Т2
2020-06-01;Регион1;100070488427;7;0.00;0.00;843.30;1276.54;1276.54;1124.17;Т5
2020-06-01;Регион1;100059584588;2;0.00;0.00;0.50;0.77;0.77;1300.00;Т5
2020-06-01;Регион1;100060038692;29;0.00;0.00;1958.30;2972.44;2972.44;954.17;Т5
2020-06-01;Регион1;100069725285;10;0.00;0.00;768.40;1384.64;1384.64;941.67;Т5
2020-06-01;Регион1;100034698071;2;0.00;0.00;63.60;115.13;115.13;1250.00;Т5
2020-06-01;Регион1;100034762980;1;2.77;43.35;;0.00;43.35;241.67;other
2020-06-01;Регион1;100064528038;1;0.00;0.00;0.00;0.00;0.00;270.71;Т2
2020-06-01;Регион1;100034621167;1;0.00;0.00;243.70;441.28;441.28;916.67;Т5
2020-06-01;Регион1;100065750247;1;0.00;0.00;;0.00;19.48;1662.67;Т2
2020-06-01;Регион1;100067532981;2;0.00;0.00;103.70;186.79;186.79;926.67;Т5
2020-06-01;Регион1;100069390380;16;0.00;0.00;5439.50;9553.27;9553.27;2626.76;Т5
2020-06-01;Регион1;100069582243;13;0.00;0.00;3781.50;6844.31;6844.31;1640.49;Т5
2020-06-01;Регион1;100051239371;1;0.00;0.00;0.00;0.01;0.01;1543.97;Т3
2020-06-01;Регион1;100050533100;1;0.00;0.00;0.00;0.00;0.00;0.00;Т3
2020-06-01;Регион1;100069193105;3;0.00;0.00;794.30;1439.04;1439.04;1652.50;Т5
2020-06-01;Регион1;100034658295;1;0.00;0.00;0.00;0.00;0.00;45.83;Т3
2020-06-01;Регион1;100068473027;2;0.00;0.00;404.90;733.77;745.45;1799.57;Т2
2020-06-01;Регион1;100034645835;1;0.00;0.00;148.80;269.59;269.59;1475.62;Т3
2020-06-01;Регион1;100052686898;1;0.00;0.00;1.00;1.33;1.33;470.92;Т4
2020-06-01;Регион1;100034467705;1;0.00;0.00;0.40;0.57;0.57;97.30;other
2020-06-01;Регион1;100034667848;1;0.00;0.00;0.00;0.00;0.00;0.00;Т2
2020-06-01;Регион1;100065751540;1;11.02;0.00;;0.00;0.00;662.50;Т3
2020-06-01;Регион1;100057752010;9;0.00;0.00;9.90;18.02;18.02;579.39;Т3
2020-06-01;Регион1;100062440377;5;0.00;0.00;1225.50;2220.25;2220.25;916.67;Т5
2020-06-01;Регион1;100064373341;1;0.00;0.00;0.00;0.00;0.00;176.08;Т3
2020-06-01;Регион1;100070240955;16;0.00;0.00;4443.50;6474.63;6474.63;1250.00;Т5
2020-06-01;Регион1;100069984917;1;0.87;0.00;48.80;69.38;69.38;679.17;Т3
2020-06-01;Регион1;100050701156;4;2.00;0.00;192.20;308.38;308.38;2481.67;Т3
2020-06-01;Регион1;100068475480;17;18.32;237.85;1175.20;2129.37;2367.22;633.33;Т5
2020-06-01;Регион1;100060685110;1;0.00;0.00;0.00;0.01;0.01;455.67;Т3
2020-06-01;Регион1;100051239602;1;0.00;0.00;;0.00;2.86;363.25;Т3
2020-06-01;Регион1;100070017000;1;0.00;0.00;0.10;0.10;0.10;3.29;Т3
2020-06-01;Регион1;100065761388;1;0.00;0.00;0.20;0.29;0.29;1465.86;other
2020-06-01;Регион1;100057231284;19;5.20;67.28;1305.60;2329.50;2412.36;3523.18;Т2
2020-06-01;Регион1;100060566209;2;0.00;0.00;6.40;11.44;11.44;819.73;T1
2020-06-01;Регион1;100062250868;1;0.67;14.48;213.50;380.92;401.11;1910.83;Т5
2020-06-01;Регион1;100070260646;3;2.63;0.00;0.00;0.00;0.00;391.67;Т3
2020-06-01;Регион1;100067897556;1;0.00;0.00;;0.00;7.79;333.33;Т3
2020-06-01;Регион1;100068873369;1;3.22;45.60;;0.00;45.60;714.21;Т2
2020-06-01;Регион1;100069701498;1;0.00;0.00;0.00;0.04;0.04;1.25;Т5
2020-06-01;Регион1;100070359533;10;0.00;0.00;876.70;1588.42;1588.42;150.00;Т5
2020-06-01;Регион1;100046519571;1;0.00;0.00;0.00;0.00;0.00;0.00;Т4
2020-06-01;Регион1;100068135588;9;0.00;0.00;4405.50;7959.19;7959.19;918.50;Т5
2020-06-01;Регион1;100065519398;2;6.43;91.39;0.30;0.50;91.88;1104.17;Т3
2020-06-01;Регион1;100069643276;2;0.00;0.00;128.30;232.40;232.40;556.25;Т5
2020-06-01;Регион1;100047939446;1;0.00;0.00;35.70;47.44;47.44;1554.17;Т5
2020-06-01;Регион1;100044956811;1;0.00;0.00;0.60;1.08;1.08;60.27;T1
2020-06-01;Регион1;100070044985;1;0.00;0.00;0.30;0.38;0.38;0.00;Т5
2020-06-01;Регион1;100063746349;1;1.03;6.71;;0.00;6.71;241.67;T1
2020-06-01;Регион1;100068476519;10;0.00;0.00;3198.70;5730.52;5730.52;916.79;Т5
2020-06-01;Регион1;100057320530;29;0.00;0.00;30.20;54.38;54.38;19.94;Т2
2020-06-01;Регион1;100065850045;4;1.70;14.48;2037.30;3143.07;3157.55;1312.50;Т5
2020-06-01;Регион1;100061308108;1;0.00;0.00;0.00;0.00;0.00;771.67;Т3
2020-06-01;Регион1;100061689356;2;0.00;0.00;400.40;643.43;643.43;1250.20;Т5
2020-06-01;Регион1;100065849103;2;0.00;0.00;0.80;1.45;1.45;0.33;Т3
2020-06-01;Регион1;100037872672;2;0.40;0.00;;0.00;0.00;308.33;other
2020-06-01;Регион1;100068476541;1;0.00;0.00;0.50;0.96;0.96;0.00;Т5
2020-06-01;Регион1;100054332899;30;8.67;144.52;1315.00;1932.86;2085.95;1867.81;Т3
2020-06-01;Регион1;100034722242;1;10.07;216.82;1.80;2.38;227.78;1100.56;Т2
2020-06-01;Регион1;100044750388;2;1.70;6.93;;0.00;6.93;0.00;other
2020-06-01;Регион1;100034563306;2;5.82;86.69;;0.00;86.69;73.33;Т4
2020-06-01;Регион1;100064372697;29;0.00;0.00;8.40;15.59;15.59;10.51;Т2
2020-06-01;Регион1;100070400217;1;0.00;0.00;35.50;64.26;64.26;1250.00;Т5
2020-06-01;Регион1;100068475482;1;0.00;0.00;80.90;146.55;146.55;1820.76;Т3
2020-06-01;Регион1;100068471635;17;0.00;0.00;2332.70;4029.35;4029.35;917.23;Т5
2020-06-01;Регион1;100069265448;1;0.98;14.48;;0.00;40.20;778.62;Т3
2020-06-01;Регион1;100068476235;10;0.00;0.00;1761.20;3190.84;3190.84;916.67;Т5
2020-06-01;Регион1;100068496788;6;0.00;0.00;1481.30;2658.15;2658.15;937.79;Т5
2020-06-01;Регион1;100065618120;1;0.00;0.00;3.80;6.82;10.72;631.29;Т2
2020-06-01;Регион1;100057233453;1;0.00;0.00;;0.00;2.86;43.75;other
2020-06-01;Регион1;100067658497;13;0.00;0.00;717.00;1295.28;1295.28;919.71;Т5
2020-06-01;Регион1;100061656372;1;0.00;0.00;0.00;0.00;0.00;194.79;T1
2020-06-01;Регион1;100053038444;2;0.00;0.00;5.20;6.87;6.87;599.08;Т3
2020-06-01;Регион1;100068429236;1;0.00;0.00;38.90;70.56;70.56;299.79;Т3
2020-06-01;Регион1;100068433928;6;2.73;35.50;1951.20;3525.76;3568.01;1933.53;Т5
2020-06-01;Регион1;100065765761;2;3.02;39.17;0.80;1.45;48.41;829.82;Т4
2020-06-01;Регион1;100055210283;3;0.00;0.00;177.20;298.84;298.84;638.15;Т3
2020-06-01;Регион1;100070597937;1;0.00;0.00;162.50;294.48;294.48;1250.00;Т5
2020-06-01;Регион1;100070464082;9;0.00;0.00;2897.80;4876.49;4879.35;1250.00;Т5
2020-06-01;Регион1;100066258893;2;0.00;0.00;0.00;0.07;0.07;0.00;Т3
2020-06-01;Регион1;100067369209;11;2.98;38.73;1972.70;3523.08;3561.82;910.17;Т5
2020-06-01;Регион1;100064848416;2;0.00;0.00;345.60;626.07;626.07;246.67;Т5
2020-06-01;Регион1;100062634722;1;0.00;0.00;0.10;0.18;0.18;0.00;Т3
2020-06-01;Регион1;100069223867;1;0.00;0.00;0.40;0.69;0.69;707.46;Т3
2020-06-01;Регион1;100069231041;7;0.00;0.00;135.80;245.88;245.88;1250.00;Т5
2020-06-01;Регион1;100053825748;1;0.13;0.00;;0.00;0.00;170.83;other
2020-06-01;Регион1;100034610871;1;0.60;3.90;;0.00;3.90;396.54;Т2
2020-06-01;Регион1;100070227913;8;0.00;0.00;1321.30;2221.26;2221.26;1250.00;Т5
2020-06-01;Регион1;100037910423;1;0.00;0.00;;0.00;19.48;364.29;T1
2020-06-01;Регион1;100045603403;1;0.00;0.00;4.00;5.33;5.33;625.00;Т3
2020-06-01;Регион1;100069230634;7;0.00;0.00;1637.50;2966.28;2966.28;1250.00;Т5
2020-06-01;Регион1;100058201313;2;0.00;0.00;0.30;0.57;0.57;291.25;Т2
2020-06-01;Регион1;100048219521;2;0.55;0.00;97.80;130.04;130.04;912.29;Т3
2020-06-01;Регион1;100068473523;3;0.00;0.00;3.70;5.02;5.02;533.71;Т2
2020-06-01;Регион1;100065781432;21;0.00;0.00;4337.10;7857.56;7857.56;916.67;Т5
2020-06-01;Регион1;100067234001;11;0.00;0.00;1050.50;1886.87;1886.87;1033.67;Т5
2020-06-01;Регион1;100069175525;2;0.00;0.00;464.00;840.65;848.45;843.20;Т2
2020-06-01;Регион1;100070010444;13;0.00;0.00;3213.50;5676.08;5679.98;1250.00;Т5
2020-06-01;Регион1;100070032372;1;0.00;0.00;0.00;0.03;0.03;310.00;T1
2020-06-01;Регион1;100037887060;1;0.47;3.03;;0.00;3.03;1408.33;other
2020-06-01;Регион1;100069438842;8;0.00;0.00;1400.30;2522.75;2522.75;1835.89;Т5
2020-06-01;Регион1;100034744574;1;0.00;0.00;0.00;0.00;0.00;541.67;Т3
2020-06-01;Регион1;100069564690;30;0.00;0.00;8674.50;15449.93;15449.93;1250.77;Т5
2020-06-01;Регион1;100068875216;3;0.00;0.00;703.00;1062.45;1062.45;916.67;Т5
2020-06-01;Регион1;100040312961;1;0.00;0.00;0.20;0.41;0.41;329.40;Т3
2020-06-01;Регион1;100068852871;16;0.00;0.00;2153.70;3899.60;3899.60;1250.00;Т5
2020-06-01;Регион1;100067659818;30;0.00;0.00;20.80;37.46;45.25;1.34;Т3
2020-06-01;Регион1;100069229674;1;0.00;0.00;0.00;0.00;0.00;101.59;other
2020-06-01;Регион1;100069619541;1;13.72;101.17;86.60;125.59;226.76;1800.00;Т5
2020-06-01;Регион1;100034541720;2;0.13;0.00;;0.00;0.00;250.00;other
2020-06-01;Регион1;100034777040;1;0.00;0.00;0.10;0.19;0.19;366.67;Т2
2020-06-01;Регион1;100062120577;6;0.00;0.00;1703.40;2960.05;2960.05;1208.33;Т5
2020-06-01;Регион1;100069015987;4;0.23;1.51;76.10;137.84;139.35;1343.33;Т5
2020-06-01;Регион1;100062575138;2;0.00;0.00;;0.00;5.72;398.29;T1
2020-06-01;Регион1;100037900656;4;0.00;0.00;760.10;1377.00;1377.00;1250.00;Т5
2020-06-01;Регион1;100069230639;1;0.00;0.00;42.30;76.73;76.73;287.50;Т5
2020-06-01;Регион1;100065794166;1;0.70;9.09;0.50;0.91;10.00;326.50;T1
2020-06-01;Регион1;100061099881;1;0.00;0.00;0.20;0.42;0.42;21.25;other
2020-06-01;Регион1;100051238789;5;0.37;0.00;709.90;1286.14;1286.14;4270.88;Т4
2020-06-01;Регион1;100068476686;10;0.00;0.00;2225.30;3981.33;3981.33;916.67;Т5
2020-06-01;Регион1;100055748371;1;7.95;0.00;349.20;632.64;632.64;992.04;Т3
2020-06-01;Регион1;100054839482;9;0.00;0.00;1454.90;2512.87;2516.77;1355.17;Т5
2020-06-01;Регион1;100069115597;3;0.00;0.00;522.00;894.26;897.12;941.67;Т5
2020-06-01;Регион1;100064021822;7;0.00;0.00;1707.80;3094.07;3094.07;926.67;Т5
2020-06-01;Регион1;100048957238;1;0.00;0.00;166.70;221.68;224.54;1212.75;Т3
2020-06-01;Регион1;100069390417;16;6.07;3.68;4597.80;7736.14;7743.71;960.00;Т5
2020-06-01;Регион1;100063739595;11;0.00;0.00;2889.20;5016.33;5016.33;884.17;Т5
2020-06-01;Регион1;100068475680;1;10.15;2.60;0.00;0.03;2.63;747.50;Т3
2020-06-01;Регион1;100037885603;1;0.00;0.00;207.60;369.50;369.50;584.96;Т3
2020-06-01;Регион1;100066927567;5;0.00;0.00;184.90;328.42;328.42;1823.33;Т5
2020-06-01;Регион1;100060112705;6;0.00;0.00;4.80;5.33;5.33;0.00;Т2
2020-06-01;Регион1;100069231211;12;0.00;0.00;1134.80;1911.00;1919.57;927.17;Т5
2020-06-01;Регион1;100034580761;2;0.00;0.00;409.50;730.70;730.70;595.83;Т4
2020-06-01;Регион1;100056329296;1;0.00;0.00;0.00;0.00;0.00;0.00;Т3
2020-06-01;Регион1;100070204572;15;0.42;5.41;779.30;1226.74;1232.15;1304.17;Т5
2020-06-01;Регион1;100034714121;1;0.25;0.00;;0.00;0.00;352.50;Т2
2020-06-01;Регион1;100065396879;1;0.00;0.00;0.00;0.00;0.00;899.17;Т3
2020-06-01;Регион1;100067682936;1;0.00;0.00;0.00;0.00;0.00;316.67;Т3
2020-06-01;Регион1;100066078293;7;0.00;0.00;2984.60;3967.48;3967.48;1041.67;Т5
2020-06-01;Регион1;100069960066;7;0.00;0.00;1107.90;2007.31;2011.21;0.00;Т5
2020-06-01;Регион1;100037891325;1;0.00;0.00;266.80;354.86;354.86;1291.42;Т3
2020-06-01;Регион1;100069426274;1;0.00;0.00;;0.00;5.72;0.00;Т2
2020-06-01;Регион1;100069392663;3;1.98;25.75;35.10;62.80;88.55;58.33;Т5
2020-06-01;Регион1;100067449477;1;0.00;0.00;1.10;1.43;1.43;350.83;Т3
2020-06-01;Регион1;100065748836;1;0.00;0.00;0.90;1.59;1.59;646.47;Т3
2020-06-01;Регион1;100061102976;1;0.00;0.00;58.90;106.70;106.70;1250.00;Т5
2020-06-01;Регион1;100065419422;1;0.15;1.94;0.50;0.85;2.79;698.47;Т3
2020-06-01;Регион1;100069390537;1;0.00;0.00;66.40;120.24;120.24;0.00;Т5
2020-06-01;Регион1;100058201053;1;0.63;4.12;;0.00;4.12;142.83;Т3
2020-06-01;Регион1;100065419126;2;0.00;0.00;0.50;0.67;0.67;844.51;Т2
2020-06-01;Регион1;100068476697;4;0.00;0.00;464.50;797.60;800.46;0.00;Т5
2020-06-01;Регион1;100069230367;4;0.00;0.00;426.60;772.87;772.87;1250.00;Т5
2020-06-01;Регион1;100070579535;1;0.00;0.00;248.50;450.14;450.14;1250.00;Т5
2020-06-01;Регион1;100069209299;1;0.00;0.00;0.00;0.00;0.00;25.00;Т3
2020-06-01;Регион1;100049296108;1;0.00;0.00;30.20;48.84;48.84;1250.00;Т5
2020-06-01;Регион1;100049569828;1;0.00;0.00;4.60;6.25;6.25;463.50;T1
2020-06-01;Регион1;100068476452;2;0.00;0.00;95.20;133.53;133.53;916.67;Т5
2020-06-01;Регион1;100059810546;1;0.00;0.00;0.00;0.00;0.00;50.00;other
2020-06-01;Регион1;100067450740;1;0.00;0.00;0.00;0.01;0.01;1462.50;Т3
2020-06-01;Регион1;100066992343;5;0.00;0.00;8.90;12.83;12.83;0.00;Т5
2020-06-01;Регион1;100063910088;5;3.55;0.00;17.80;24.77;114.14;1349.46;Т3
2020-06-01;Регион1;100060039391;1;0.00;0.00;0.30;0.48;0.48;373.96;Т2
2020-06-01;Регион1;100055507033;2;9.57;124.23;;0.00;124.23;2.50;T1
2020-06-01;Регион1;100066421333;9;0.00;0.00;1753.00;3176.05;3176.05;1250.00;Т5
2020-06-01;Регион1;100034682113;1;0.00;0.00;0.20;0.29;0.29;187.19;Т3
2020-06-01;Регион1;100069230390;5;0.00;0.00;1284.90;2312.08;2312.08;1262.50;Т5
2020-06-01;Регион1;100068875314;16;0.00;0.00;3047.10;5395.97;5395.97;0.00;Т5
2020-06-01;Регион1;100034463872;1;0.00;0.00;;0.00;3.90;0.00;Т2
2020-06-01;Регион1;100061308154;1;0.00;0.00;0.00;0.02;0.02;400.42;Т2
2020-06-01;Регион1;100068476126;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2020-06-01;Регион1;100070001027;17;0.00;0.00;4632.40;8392.42;8392.42;0.00;Т5
2020-06-01;Регион1;100058384114;4;0.00;0.00;631.30;1080.44;1080.44;1981.67;Т5
2020-06-01;Регион1;100057232004;2;0.72;9.31;13.20;17.62;26.93;565.54;Т2
2020-06-01;Регион1;100049764242;7;40.37;499.27;;0.00;499.27;904.17;Т2
2020-06-01;Регион1;100056486095;2;0.00;0.00;0.00;0.00;0.00;0.00;T1
2020-06-01;Регион1;100055749947;1;0.07;14.48;;0.00;14.48;737.41;other
2020-06-01;Регион1;100069587701;11;0.00;0.00;3316.90;5927.54;5927.54;0.00;Т5
2020-06-01;Регион1;100067987803;1;0.73;0.00;1.00;1.80;5.70;124.33;Т3
2020-06-01;Регион1;100069622187;9;0.00;0.00;341.00;617.29;617.29;1289.66;Т5
2020-06-01;Регион1;100067251313;16;0.02;0.00;1844.30;3340.38;3340.38;1045.83;Т5
2020-06-01;Регион1;100069230303;1;0.00;0.00;0.50;0.88;0.88;1786.67;Т5
2020-06-01;Регион1;100069016096;2;0.37;4.76;0.50;0.76;5.53;350.00;Т4
2020-06-01;Регион1;100069751590;11;0.00;0.00;2386.80;4320.33;4320.33;916.67;Т5
2020-06-01;Регион1;100049573984;1;0.00;0.00;0.00;0.00;0.00;351.63;Т2
2020-06-01;Регион1;100068475920;1;0.00;0.00;0.00;0.00;0.00;530.00;Т2
2020-06-01;Регион1;100051671228;8;0.65;0.00;294.70;533.75;533.75;1041.67;Т5
2020-06-01;Регион1;100058313744;1;0.00;0.00;0.40;0.75;0.75;679.87;Т2
2020-06-01;Регион1;100050813418;2;0.00;0.00;203.70;337.02;337.02;899.07;T1
2020-06-01;Регион1;100069622177;23;0.00;0.00;1128.70;2044.89;2044.89;1250.00;Т5
2020-06-01;Регион1;100065755192;1;0.00;0.00;;0.00;2.86;151.67;T1
2020-06-01;Регион1;100068476684;1;0.00;0.00;207.40;375.73;375.73;1716.21;Т5
2020-06-01;Регион1;100069385328;17;0.00;0.00;4365.30;7372.80;7372.80;916.67;Т5
2020-06-01;Регион1;100064019730;1;0.00;0.00;216.10;391.56;391.56;684.76;Т3
2020-06-01;Регион1;100069230619;1;0.00;0.00;0.30;0.38;0.38;2005.83;Т5
2020-06-01;Регион1;100068433930;1;0.00;0.00;3.50;6.35;6.35;143.15;Т5
2020-06-01;Регион1;100062574116;1;0.00;0.00;0.20;0.41;0.41;373.31;T1
2020-06-01;Регион1;100068476417;14;0.00;0.00;1621.50;2587.56;2587.56;918.29;Т5
2020-06-01;Регион1;100063790044;9;0.00;0.00;1729.30;3130.92;3130.92;1309.58;Т5
2020-06-01;Регион1;100067251528;21;0.00;0.00;5812.80;10470.63;10482.32;1551.67;Т5
2020-06-01;Регион1;100070007965;1;0.00;0.00;0.50;0.99;0.99;1250.00;Т5
2020-06-01;Регион1;100037885720;2;0.40;2.60;;0.00;2.60;266.67;T1
2020-06-01;Регион1;100066146900;1;0.00;0.00;;0.00;3.90;409.08;Т2
2020-06-01;Регион1;100068615704;1;0.00;0.00;0.10;0.10;0.10;465.00;Т4
2020-06-01;Регион1;100065930040;1;3.68;4.33;247.90;449.09;476.79;949.28;Т2
2020-06-01;Регион1;100049041051;1;0.00;0.00;0.00;0.01;0.01;310.42;Т3
2020-06-01;Регион1;100062716417;2;0.00;0.00;0.10;0.27;0.27;0.20;T1
2020-06-01;Регион1;100060223211;1;0.00;0.00;0.20;0.39;0.39;475.29;Т2
2020-06-01;Регион1;100048411722;1;0.35;0.00;;0.00;0.00;379.17;Т4
2020-06-01;Регион1;100067379202;13;0.00;0.00;3783.70;6837.49;6853.08;966.07;Т5
2020-06-01;Регион1;100068497446;1;0.20;1.30;;0.00;1.30;352.62;Т2
2020-06-01;Регион1;100068135631;17;0.00;0.00;1758.10;3184.86;3184.86;0.00;Т5
2020-06-01;Регион1;100069098356;1;0.00;0.00;15.10;27.37;27.37;932.02;Т3
2020-06-01;Регион1;100069696138;4;0.00;0.00;511.90;927.05;927.05;919.17;Т5
2020-06-01;Регион1;100053041589;1;0.00;0.00;;0.00;7.79;20.00;other
2020-06-01;Регион1;100064851024;17;0.00;0.00;5865.30;10458.42;10495.31;1016.67;Т5
2020-06-01;Регион1;100060124653;1;0.00;0.00;129.10;233.84;233.84;1250.00;Т5
